date	location	median_I_smooth	I_smooth_upper_80	I_smooth_lower_80
2022-09-22	United Kingdom	22.225998	23.664639	20.928185
2022-09-23	United Kingdom	21.678457	23.081253	20.409954
2022-09-24	United Kingdom	21.135838	22.502827	19.893
2022-09-25	United Kingdom	20.58556	21.918	19.385967
2022-09-26	United Kingdom	20.045849	21.331581	18.868128
2022-09-27	United Kingdom	19.498825	20.740957	18.331484
2022-09-28	United Kingdom	18.942545	20.165915	17.815002
2022-09-29	United Kingdom	18.384813	19.60462	17.282146
2022-09-30	United Kingdom	17.814978	19.002548	16.76534
2022-10-01	United Kingdom	17.246965	18.396002	16.235924
2022-10-02	United Kingdom	16.67997	17.783218	15.7022915
2022-10-03	United Kingdom	16.125793	17.188665	15.18012
2022-10-04	United Kingdom	15.567455	16.607162	14.650497
2022-10-05	United Kingdom	15.020302	16.035332	14.123348
2022-10-06	United Kingdom	14.484797	15.472744	13.606057
2022-10-07	United Kingdom	13.959581	14.918106	13.093346
2022-10-08	United Kingdom	13.442228	14.366797	12.59926
2022-10-09	United Kingdom	12.947809	13.85439	12.123551
2022-10-10	United Kingdom	12.4696865	13.361912	11.67123
2022-10-11	United Kingdom	12.003397	12.891328	11.228355
2022-10-12	United Kingdom	11.560114	12.442933	10.811308
2022-10-13	United Kingdom	11.148881	12.016324	10.418417
2022-10-14	United Kingdom	10.765261	11.614987	10.046845
2022-10-15	United Kingdom	10.397079	11.239101	9.696076
2022-10-16	United Kingdom	10.0537815	10.8828	9.360392
2022-10-17	United Kingdom	9.730553	10.550834	9.062839
2022-10-18	United Kingdom	9.427245	10.25014	8.791464
2022-10-19	United Kingdom	9.15362	9.971741	8.535824
2022-10-20	United Kingdom	8.90367	9.71405	8.302869
2022-10-21	United Kingdom	8.664175	9.474691	8.0802965
2022-10-22	United Kingdom	8.435034	9.250725	7.8635745
2022-10-23	United Kingdom	8.2216015	9.041696	7.664362
2022-10-24	United Kingdom	8.021458	8.845527	7.477781
2022-10-25	United Kingdom	7.833561	8.638507	7.3054132
2022-10-26	United Kingdom	7.664721	8.454221	7.1435685
2022-10-27	United Kingdom	7.502763	8.287059	6.9826975
2022-10-28	United Kingdom	7.339012	8.1249275	6.8315797
2022-10-29	United Kingdom	7.1742234	7.9662433	6.682913
2022-10-30	United Kingdom	7.012417	7.8096156	6.528381
2022-10-31	United Kingdom	6.8574734	7.653868	6.3722725
2022-11-01	United Kingdom	6.7065277	7.4980392	6.2175636
2022-11-02	United Kingdom	6.556572	7.3413935	6.063614
2022-11-03	United Kingdom	6.4045196	7.1834197	5.9099646
2022-11-04	United Kingdom	6.253402	7.0238166	5.762371
2022-11-05	United Kingdom	6.103636	6.8624816	5.6108603
2022-11-06	United Kingdom	5.950382	6.699497	5.454498
2022-11-07	United Kingdom	5.798831	6.5350986	5.3015966
2022-11-08	United Kingdom	5.644971	6.369656	5.1458907
2022-11-09	United Kingdom	5.4868197	6.203648	4.9903216
2022-11-10	United Kingdom	5.33047	6.0368767	4.8366756
2022-11-11	United Kingdom	5.1730356	5.8702154	4.691478
2022-11-12	United Kingdom	5.0210276	5.7016816	4.554667
2022-11-13	United Kingdom	4.8706226	5.5345817	4.413604
2022-11-14	United Kingdom	4.7230816	5.370189	4.27068
2022-11-15	United Kingdom	4.57837	5.2090793	4.130887
2022-11-16	United Kingdom	4.437766	5.051758	3.9946976
2022-11-17	United Kingdom	4.2981486	4.89855	3.8624086
2022-11-18	United Kingdom	4.1638594	4.749643	3.7342482
2022-11-19	United Kingdom	4.0335627	4.6055284	3.6103733
2022-11-20	United Kingdom	3.9074223	4.469345	3.4908822
2022-11-21	United Kingdom	3.7871387	4.338049	3.3757346
2022-11-22	United Kingdom	3.6727433	4.21141	3.2649183
2022-11-23	United Kingdom	3.5624566	4.0892777	3.1582892
2022-11-24	United Kingdom	3.4560938	3.9714236	3.0556638
2022-11-25	United Kingdom	3.3506823	3.8565452	2.95681
2022-11-26	United Kingdom	3.2484376	3.7441213	2.8614557
2022-11-27	United Kingdom	3.1493857	3.6350899	2.7693017
2022-11-28	United Kingdom	3.0531778	3.529031	2.6800308
2022-11-29	United Kingdom	2.9609697	3.4255197	2.5933204
2022-11-30	United Kingdom	2.8705416	3.324135	2.508851
2022-12-01	United Kingdom	2.782228	3.2256117	2.4263165
2022-12-02	United Kingdom	2.694531	3.1284788	2.3454316
2022-12-03	United Kingdom	2.609509	3.0321789	2.2659416
2022-12-04	United Kingdom	2.5225775	2.936344	2.1876235
2022-12-05	United Kingdom	2.43661	2.8409317	2.1102948
2022-12-06	United Kingdom	2.3531418	2.7457771	2.0330966
2022-12-07	United Kingdom	2.268773	2.6507757	1.9567032
2022-12-08	United Kingdom	2.1858966	2.5558813	1.8810412
2022-12-09	United Kingdom	2.1034315	2.4611053	1.8060919
2022-12-10	United Kingdom	2.0218859	2.3665125	1.7318723
2022-12-11	United Kingdom	1.9396095	2.2722125	1.6584326
2022-12-12	United Kingdom	1.8575212	2.1780496	1.5858502
2022-12-13	United Kingdom	1.7773724	2.0840778	1.514225
2022-12-14	United Kingdom	1.6987174	1.991812	1.4437597
2022-12-15	United Kingdom	1.6197519	1.90123	1.3745155
2022-12-16	United Kingdom	1.54143	1.8116653	1.3066034
2022-12-17	United Kingdom	1.4645593	1.7232149	1.2401563
2022-12-18	United Kingdom	1.3893148	1.6364745	1.175302
2022-12-19	United Kingdom	1.3156006	1.5516514	1.1121608
2022-12-20	United Kingdom	1.2443941	1.4689324	1.0508412
2022-12-21	United Kingdom	1.1752214	1.3884846	0.9914378
2022-12-22	United Kingdom	1.1081972	1.3104496	0.9340284
2022-12-23	United Kingdom	1.0436902	1.2349434	0.8787136
2022-12-24	United Kingdom	0.9819697	1.1625699	0.8256993
2022-12-25	United Kingdom	0.92253983	1.0928608	0.775108
2022-12-26	United Kingdom	0.8654322	1.025805	0.7260374
2022-12-27	United Kingdom	0.81034756	0.96142316	0.67912793
2022-12-28	United Kingdom	0.757524	0.8997166	0.63433546
2022-12-29	United Kingdom	0.70706964	0.8406698	0.59186065
2022-12-30	United Kingdom	0.65895134	0.784253	0.5514215
2022-12-31	United Kingdom	0.6131263	0.7304261	0.5129672
2023-01-01	United Kingdom	0.5695448	0.6791404	0.47647968
2023-01-02	United Kingdom	0.52815217	0.6303414	0.4418639
2023-01-03	United Kingdom	0.48889053	0.5839708	0.40906483
2023-01-04	United Kingdom	0.45170057	0.53994083	0.37804538
2023-01-05	United Kingdom	0.41652226	0.4982069	0.34882414
2023-01-06	United Kingdom	0.3832961	0.45872504	0.32107767
2023-01-07	United Kingdom	0.35203618	0.421436	0.29482946
2023-01-08	United Kingdom	0.3226136	0.38628137	0.27022046
2023-01-09	United Kingdom	0.2949159	0.35309726	0.24714515
2023-01-10	United Kingdom	0.268942	0.32184824	0.22554117
2023-01-11	United Kingdom	0.24450177	0.29259437	0.20532787
2023-01-12	United Kingdom	0.22183672	0.2654059	0.18619658
2023-01-13	United Kingdom	0.28573337	0.33903778	0.24125703
2023-01-14	United Kingdom	0.8983823	1.0520577	0.76795393
2023-01-15	United Kingdom	1.5561668	1.8196467	1.333374
2023-01-16	United Kingdom	1.7804227	2.0824447	1.5245285
2023-01-17	United Kingdom	1.7777739	2.0809395	1.5202776
2023-01-18	United Kingdom	1.7144749	2.0088232	1.4642221
2023-01-19	United Kingdom	1.6407411	1.9229835	1.3988597
2023-01-20	United Kingdom	1.5670518	1.8369322	1.3330704
2023-01-21	United Kingdom	1.4927101	1.7520757	1.2684215
2023-01-22	United Kingdom	1.4199574	1.6685232	1.2053376
2023-01-23	United Kingdom	1.3488872	1.586743	1.1438816
2023-01-24	United Kingdom	1.2795885	1.5068516	1.0841129
2023-01-25	United Kingdom	1.2117321	1.4289591	1.0260868
2023-01-26	United Kingdom	1.1464906	1.3531653	0.9698531
2022-06-03	United States	4.627145	5.303739	4.262797
2022-06-04	United States	4.7873907	5.4874134	4.410431
2022-06-05	United States	4.855037	5.560278	4.475625
2022-06-06	United States	4.414866	5.010838	4.0922017
2022-06-07	United States	4.086891	4.601635	3.8129468
2022-06-08	United States	4.3943586	4.9253874	4.0943503
2022-06-09	United States	5.0450587	5.6332307	4.70389
2022-06-10	United States	5.832064	6.4978795	5.443058
2022-06-11	United States	6.697503	7.4435024	6.2644567
2022-06-12	United States	7.630743	8.462781	7.150121
2022-06-13	United States	8.632238	9.553422	8.094643
2022-06-14	United States	9.70178	10.7030945	9.101038
2022-06-15	United States	10.837561	11.91385	10.167823
2022-06-16	United States	12.041274	13.199906	11.303488
2022-06-17	United States	13.315624	14.559518	12.504856
2022-06-18	United States	14.658104	16.00504	13.776792
2022-06-19	United States	16.077808	17.526722	15.126349
2022-06-20	United States	17.575592	19.120617	16.55384
2022-06-21	United States	19.172356	20.809706	18.073792
2022-06-22	United States	20.875713	22.621658	19.694088
2022-06-23	United States	22.695324	24.552612	21.423912
2022-06-24	United States	24.635357	26.6073	23.273134
2022-06-25	United States	26.69832	28.798487	25.247623
2022-06-26	United States	28.901678	31.13487	27.34309
2022-06-27	United States	31.251068	33.619156	29.590816
2022-06-28	United States	33.76599	36.249165	31.972765
2022-06-29	United States	36.40107	39.018013	34.47748
2022-06-30	United States	39.149952	41.917797	37.11072
2022-07-01	United States	42.013077	44.943707	39.84836
2022-07-02	United States	44.986694	48.073647	42.692215
2022-07-03	United States	48.082733	51.32772	45.666542
2022-07-04	United States	51.33613	54.737488	48.805
2022-07-05	United States	54.74372	58.33993	52.141243
2022-07-06	United States	58.392803	62.18127	55.739838
2022-07-07	United States	62.44786	66.25276	59.669357
2022-07-08	United States	66.92389	70.73821	64.01376
2022-07-09	United States	72.01901	75.78405	68.92947
2022-07-10	United States	77.722916	81.49737	74.42207
2022-07-11	United States	84.199844	88.03021	80.66079
2022-07-12	United States	91.51137	95.4176	87.734955
2022-07-13	United States	99.694725	103.77292	95.73266
2022-07-14	United States	108.84941	112.985634	104.646675
2022-07-15	United States	118.95563	123.165146	114.54442
2022-07-16	United States	129.94357	134.3305	125.36987
2022-07-17	United States	141.74625	146.41542	137.10959
2022-07-18	United States	154.42523	159.3531	149.62788
2022-07-19	United States	167.93129	173.02545	162.72185
2022-07-20	United States	182.02155	187.23985	176.41617
2022-07-21	United States	196.61765	202.02994	190.6774
2022-07-22	United States	211.56833	217.1883	205.40317
2022-07-23	United States	226.95996	232.7891	220.23306
2022-07-24	United States	242.50952	248.78165	235.36792
2022-07-25	United States	258.191	264.74304	250.7459
2022-07-26	United States	273.9629	280.92365	266.29874
2022-07-27	United States	289.5936	296.9602	281.82925
2022-07-28	United States	304.94623	312.79114	296.9861
2022-07-29	United States	320.19806	328.3955	311.96777
2022-07-30	United States	335.15314	343.69043	326.60434
2022-07-31	United States	349.88177	358.58838	340.78067
2022-08-01	United States	364.1192	372.97644	355.04846
2022-08-02	United States	377.75516	387.15674	368.56683
2022-08-03	United States	391.15607	400.86096	381.6772
2022-08-04	United States	404.2603	414.6211	394.50876
2022-08-05	United States	417.17477	427.64517	406.7322
2022-08-06	United States	430.013	441.19232	419.25653
2022-08-07	United States	443.02753	453.72314	431.25626
2022-08-08	United States	456.0105	466.25195	443.5324
2022-08-09	United States	468.6289	480.0858	456.5163
2022-08-10	United States	481.58594	494.14844	469.39893
2022-08-11	United States	494.95984	507.87497	482.86148
2022-08-12	United States	508.46545	521.59247	496.39005
2022-08-13	United States	522.46454	536.5802	510.04886
2022-08-14	United States	536.6346	551.8747	523.7184
2022-08-15	United States	551.138	567.21875	537.20074
2022-08-16	United States	565.4647	582.4309	550.5912
2022-08-17	United States	579.6277	597.2993	563.63513
2022-08-18	United States	593.2779	611.5876	576.5012
2022-08-19	United States	606.327	625.0625	588.8774
2022-08-20	United States	618.77563	637.4696	600.02484
2022-08-21	United States	629.6411	648.8148	610.3185
2022-08-22	United States	639.2109	658.9007	619.4719
2022-08-23	United States	647.3142	667.714	627.2049
2022-08-24	United States	653.9053	674.6729	633.12915
2022-08-25	United States	658.3535	679.7496	637.1059
2022-08-26	United States	660.58563	682.8141	639.7342
2022-08-27	United States	661.2145	683.8205	640.57904
2022-08-28	United States	659.88074	682.6564	639.5719
2022-08-29	United States	656.40405	679.29724	636.3127
2022-08-30	United States	651.1507	674.06805	631.4634
2022-08-31	United States	644.2425	667.0917	624.97644
2022-09-01	United States	635.8339	658.51117	616.9273
2022-09-02	United States	626.214	648.47626	607.3789
2022-09-03	United States	615.29706	637.2042	596.6217
2022-09-04	United States	603.55237	625.1696	584.9087
2022-09-05	United States	590.89624	612.27545	572.4194
2022-09-06	United States	577.57135	598.4431	559.36957
2022-09-07	United States	563.7638	584.084	545.892
2022-09-08	United States	549.6323	569.4075	532.1312
2022-09-09	United States	535.26404	554.5698	518.2206
2022-09-10	United States	520.99414	539.6944	504.27405
2022-09-11	United States	506.73495	524.9886	490.26544
2022-09-12	United States	492.51697	510.32608	476.2452
2022-09-13	United States	478.37097	495.7413	462.41962
2022-09-14	United States	464.71008	481.50888	448.8626
2022-09-15	United States	451.28778	467.5754	435.84448
2022-09-16	United States	438.11127	453.8608	422.90335
2022-09-17	United States	425.1426	440.3999	410.31287
2022-09-18	United States	412.45398	427.19974	397.8204
2022-09-19	United States	400.00446	414.34406	385.60797
2022-09-20	United States	387.7295	401.70926	373.65637
2022-09-21	United States	375.59775	389.03952	361.94434
2022-09-22	United States	363.60413	376.53775	350.3038
2022-09-23	United States	351.75665	364.3272	338.9668
2022-09-24	United States	340.1142	352.31918	327.7289
2022-09-25	United States	328.67584	340.62524	316.6659
2022-09-26	United States	317.37518	329.01886	305.7244
2022-09-27	United States	306.20593	317.37967	294.7885
2022-09-28	United States	295.21487	305.89313	284.23764
2022-09-29	United States	284.47766	294.57306	273.89398
2022-09-30	United States	273.87177	283.44345	263.54926
2022-10-01	United States	263.5071	272.56406	253.58954
2022-10-02	United States	253.31233	262.05014	243.881
2022-10-03	United States	243.3426	251.74347	234.35675
2022-10-04	United States	233.67603	241.72324	224.96454
2022-10-05	United States	224.41914	232.01764	215.87212
2022-10-06	United States	215.37103	222.64856	207.1153
2022-10-07	United States	206.67749	213.60696	198.72108
2022-10-08	United States	198.3664	204.8254	190.77353
2022-10-09	United States	190.36568	196.43494	183.16235
2022-10-10	United States	182.74608	188.44447	175.80023
2022-10-11	United States	175.5878	180.94894	168.78433
2022-10-12	United States	168.77182	173.88084	162.1241
2022-10-13	United States	162.27963	167.18755	155.83429
2022-10-14	United States	156.17361	160.88957	149.9172
2022-10-15	United States	150.33682	154.99133	144.3258
2022-10-16	United States	144.86769	149.4123	139.04695
2022-10-17	United States	139.73639	144.14096	134.05531
2022-10-18	United States	134.80844	139.07184	129.30412
2022-10-19	United States	130.17365	134.28914	124.7923
2022-10-20	United States	125.80467	129.7766	120.53747
2022-10-21	United States	121.73915	125.52081	116.52867
2022-10-22	United States	117.81052	121.56018	112.75015
2022-10-23	United States	114.190414	117.89694	109.18623
2022-10-24	United States	110.79562	114.435	105.821465
2022-10-25	United States	107.51665	110.98931	102.64084
2022-10-26	United States	104.48302	107.75484	99.629944
2022-10-27	United States	101.54298	104.68337	96.77509
2022-10-28	United States	98.78517	101.7614	94.09335
2022-10-29	United States	96.161896	99.06925	91.62428
2022-10-30	United States	93.607254	96.58606	89.25842
2022-10-31	United States	91.206985	94.16929	87.01158
2022-11-01	United States	88.85976	91.78339	84.89633
2022-11-02	United States	86.630585	89.4939	82.84827
2022-11-03	United States	84.518814	87.36593	80.88437
2022-11-04	United States	82.46833	85.350105	78.999374
2022-11-05	United States	80.49194	83.39558	77.120224
2022-11-06	United States	78.58889	81.446144	75.31821
2022-11-07	United States	76.76	79.564156	73.59046
2022-11-08	United States	74.99205	77.70867	71.88297
2022-11-09	United States	73.30853	75.93927	70.25779
2022-11-10	United States	71.66141	74.26094	68.69026
2022-11-11	United States	70.11522	72.72049	67.12785
2022-11-12	United States	68.65152	71.25415	65.651184
2022-11-13	United States	67.23751	69.80794	64.28418
2022-11-14	United States	65.863754	68.43532	63.08455
2022-11-15	United States	64.57956	67.15625	61.861374
2022-11-16	United States	63.385498	65.93867	60.667774
2022-11-17	United States	62.253056	64.76426	59.53676
2022-11-18	United States	61.152737	63.645863	58.468826
2022-11-19	United States	60.12004	62.6413	57.49807
2022-11-20	United States	59.173615	61.67589	56.520042
2022-11-21	United States	58.268005	60.7592	55.590816
2022-11-22	United States	57.409176	59.893776	54.743526
2022-11-23	United States	56.611233	59.074966	53.944233
2022-11-24	United States	55.888195	58.271923	53.17271
2022-11-25	United States	55.198868	57.53217	52.427616
2022-11-26	United States	54.528572	56.85242	51.73056
2022-11-27	United States	53.903473	56.221424	51.08149
2022-11-28	United States	53.30844	55.628742	50.49523
2022-11-29	United States	52.736412	55.06885	49.940475
2022-11-30	United States	52.20378	54.537914	49.413727
2022-12-01	United States	51.69207	54.031994	48.87657
2022-12-02	United States	51.22397	53.547165	48.407387
2022-12-03	United States	50.776726	53.079517	47.920094
2022-12-04	United States	50.338985	52.620483	47.455418
2022-12-05	United States	49.898575	52.178345	47.00062
2022-12-06	United States	49.461243	51.745617	46.557987
2022-12-07	United States	49.01881	51.29374	46.151764
2022-12-08	United States	48.59623	50.858097	45.733723
2022-12-09	United States	48.178764	50.443493	45.309456
2022-12-10	United States	47.79015	50.00349	44.874443
2022-12-11	United States	47.36766	49.553867	44.449936
2022-12-12	United States	46.935158	49.094196	44.007107
2022-12-13	United States	46.48992	48.62272	43.53706
2022-12-14	United States	45.995636	48.137936	43.10185
2022-12-15	United States	45.493446	47.697166	42.65757
2022-12-16	United States	45.000626	47.271576	42.1877
2022-12-17	United States	44.481434	46.7519	41.722717
2022-12-18	United States	43.963097	46.19417	41.1918
2022-12-19	United States	43.43519	45.61749	40.637108
2022-12-20	United States	42.89081	45.029087	40.068996
2022-12-21	United States	42.305977	44.49479	39.487156
2022-12-22	United States	41.708805	43.891068	38.93544
2022-12-23	United States	41.098724	43.259094	38.390892
2022-12-24	United States	40.47073	42.606915	37.836716
2022-12-25	United States	39.824318	41.921535	37.26783
2022-12-26	United States	39.14952	41.214695	36.580776
2022-12-27	United States	38.475952	40.530537	35.930508
2022-12-28	United States	37.756977	39.7944	35.234085
2022-12-29	United States	37.013542	39.04136	34.537666
2022-12-30	United States	36.24852	38.292503	33.850693
2022-12-31	United States	35.46244	37.451008	33.11247
2023-01-01	United States	34.696106	36.64319	32.38064
2023-01-02	United States	33.874527	35.797306	31.648054
2023-01-03	United States	33.01821	34.971817	30.894554
2023-01-04	United States	32.153915	34.11994	30.119883
2023-01-05	United States	31.26164	33.238804	29.298897
2023-01-06	United States	30.370823	32.33004	28.451307
2023-01-07	United States	29.426407	31.39913	27.581482
2023-01-08	United States	28.439777	30.404678	26.74605
2023-01-09	United States	27.476208	29.416843	25.80288
2023-01-10	United States	26.500736	28.398941	24.898106
2023-01-11	United States	25.522087	27.404238	23.975128
2023-01-12	United States	24.535172	26.366936	23.042934
2023-01-13	United States	23.50641	25.3104	22.019144
2023-01-14	United States	22.461716	24.23182	20.99698
2023-01-15	United States	21.40586	23.144445	19.992483
2023-01-16	United States	20.41674	22.051754	18.991482
2023-01-17	United States	19.378414	20.956467	18.00645
2023-01-18	United States	18.32233	19.850388	17.030596
2023-01-19	United States	17.319017	18.750944	16.030594
2023-01-20	United States	16.321667	17.69745	15.064102
2023-01-21	United States	15.314053	16.62544	14.111965
2023-01-22	United States	14.343243	15.589919	13.168061
2023-01-23	United States	13.415257	14.553917	12.254267
2023-01-24	United States	12.470789	13.561281	11.358513
2023-01-25	United States	11.565416	12.605245	10.498649
2023-01-26	United States	10.69307	11.739204	9.673131
